CustomerKey;FirstName;MiddleName;LastName;Full_Name;MaritalStatus;Gender;DateFirstPurchase;Customer city
14483;Nicole;A;Henderson;Nicole Henderson;M;Female;2023-05-16;Lake Oswego
14484;Samantha;NULL;Hall;Samantha Hall;M;Female;2022-12-02;National City
14485;Bailey;J;Stewart;Bailey Stewart;M;Female;2022-12-18;Redwood City
14486;Jonathan;R;Coleman;Jonathan Coleman;M;Male;2022-11-28;Santa Cruz
14487;Seth;NULL;Hall;Seth Hall;M;Male;2023-06-09;San Carlos
14488;Connor;S;Hughes;Connor Hughes;M;Male;2023-10-09;Berkeley
14489;Jason;R;Wang;Jason Wang;M;Male;2023-10-27;Glendale
14490;Aidan;B;Butler;Aidan Butler;M;Male;2023-12-04;Coronado
14491;Isaac;NULL;Bailey;Isaac Bailey;S;Male;2023-05-26;San Diego
14492;Justin;M;Patterson;Justin Patterson;M;Male;2023-04-20;Renton
14493;Sara;NULL;Parker;Sara Parker;S;Female;2023-12-05;Torrance
14494;Cameron;NULL;Diaz;Cameron Diaz;M;Male;2022-12-01;Salem
14495;Nathan;NULL;Diaz;Nathan Diaz;M;Male;2022-12-18;Grossmont
14496;Cindy;NULL;Stewart;Cindy Stewart;M;Female;2023-06-04;Langford
14497;Allison;NULL;Scott;Allison Scott;M;Female;2023-06-01;Langley
14498;Katie;L;Luo;Katie Luo;M;Female;2022-11-29;Chula Vista
14499;Samuel;G;Flores;Samuel Flores;M;Male;2023-10-30;Downey
14500;Jasmine;C;Ward;Jasmine Ward;S;Female;2024-01-15;Torrance
14501;Ruben;NULL;Prasad;Ruben Prasad;M;Male;2020-12-29;Beverly Hills
14502;Katelyn;A;Wright;Katelyn Wright;M;Female;2023-03-18;Metchosin
14503;Brianna;NULL;Alexander;Brianna Alexander;M;Female;2023-05-18;Walla Walla
14504;Nicole;NULL;Jones;Nicole Jones;M;Female;2023-07-22;Victoria
14505;Alex;K;Edwards;Alex Edwards;M;Male;2023-02-14;Beverly Hills
14506;Stacy;K;Suarez;Stacy Suarez;M;Female;2023-11-13;Beaverton
14507;Eric;NULL;Wright;Eric Wright;M;Male;2023-02-12;Woodland Hills
14508;Madison;M;Hall;Madison Hall;M;Female;2023-05-28;Newport Beach
14509;Bridget;L;Deng;Bridget Deng;S;Female;2023-09-29;Beaverton
14510;Samuel;R;Hernandez;Samuel Hernandez;S;Male;2021-01-22;Everett
14511;Danielle;NULL;Rogers;Danielle Rogers;M;Female;2023-04-05;Issaquah
14512;Christopher;J;Jones;Christopher Jones;M;Male;2023-02-06;Puyallup
14513;Alexandra;NULL;Turner;Alexandra Turner;M;Female;2023-10-20;Burlingame
14514;Rachel;D;Jones;Rachel Jones;S;Female;2024-01-26;Berkeley
14515;Anna;NULL;Cooper;Anna Cooper;S;Female;2023-10-15;Lemon Grove
14516;Tommy;NULL;Lal;Tommy Lal;S;Male;2023-02-21;Malabar
14517;Ebony;NULL;Rodriguez;Ebony Rodriguez;M;Female;2023-07-10;North Sydney
14518;Ann;M;Mehta;Ann Mehta;M;Female;2023-02-17;Caloundra
14519;Denise;S;Rana;Denise Rana;S;Female;2023-03-13;Beaverton
14520;Bonnie;C;Xu;Bonnie Xu;S;Female;2021-01-04;Bremerton
14521;Rodney;NULL;Romero;Rodney Romero;M;Male;2023-07-18;Hawthorne
14522;Omar;C;Zheng;Omar Zheng;M;Male;2023-05-14;Melton
14523;Lydia;M;Fernandez;Lydia Fernandez;M;Female;2022-09-16;Springwood
14524;Carla;NULL;Prasad;Carla Prasad;M;Female;2022-03-04;Morangis
14525;Claudia;J;Sun;Claudia Sun;M;Female;2021-04-08;Gateshead
14526;Emily;NULL;Hall;Emily Hall;M;Female;2023-06-15;Darmstadt
14527;Kurt;T;Raji;Kurt Raji;M;Male;2023-11-10;Kassel
14528;Casey;C;Ramos;Casey Ramos;M;Male;2023-07-27;Mühlheim
14529;Kaitlin;J;Sai;Kaitlin Sai;S;Female;2023-04-13;W. York
14530;Ethan;NULL;Smith;Ethan Smith;M;Male;2023-03-20;Warrington
14531;Abigail;NULL;Garcia;Abigail Garcia;M;Female;2023-02-24;Warrington
14532;Barbara;M;Wu;Barbara Wu;M;Female;2023-03-15;Courbevoie
14533;Roberto;M;Alonso;Roberto Alonso;S;Male;2023-09-04;Berks
14534;Abby;P;Rana;Abby Rana;S;Female;2023-11-04;Chatou
14535;Dustin;NULL;Anand;Dustin Anand;S;Male;2023-03-08;High Wycombe
14536;Krystal;A;Wu;Krystal Wu;S;Female;2023-07-03;Colomiers
14537;Clayton;K;Cai;Clayton Cai;M;Male;2023-07-07;Berlin
14538;Katherine;NULL;Brown;Katherine Brown;S;Female;2022-03-04;Lille
14539;Carrie;NULL;Alonso;Carrie Alonso;S;Female;2022-03-02;Paris
14540;Randy;NULL;Lin;Randy Lin;M;Male;2023-03-09;London
14541;Douglas;D;Kapoor;Douglas Kapoor;S;Male;2021-09-08;Neunkirchen
14542;Alex;I;Ward;Alex Ward;M;Male;2023-07-19;Newcastle upon Tyne
14543;Heather;NULL;Lu;Heather Lu;M;Female;2023-07-05;München
14544;Darryl;Y;West;Darryl West;S;Male;2023-05-11;Roubaix
14545;Faith;NULL;Henderson;Faith Henderson;M;Female;2023-04-13;Bury
14546;Christina;S;Sanchez;Christina Sanchez;M;Female;2023-03-18;Oxford
14547;Noah;L;Thompson;Noah Thompson;M;Male;2023-11-23;Runcorn
14548;Maria;E;Turner;Maria Turner;M;Female;2023-11-01;Dunkerque
14549;Arturo;J;Goel;Arturo Goel;M;Male;2023-08-16;Berlin
14550;Kristy;L;Vazquez;Kristy Vazquez;M;Female;2023-09-07;Colomiers
14551;Michele;C;Vance;Michele Vance;M;Female;2023-12-20;Kiel
14552;Daisy;NULL;Ramos;Daisy Ramos;M;Female;2023-10-22;Berks
14553;Leah;H;Ma;Leah Ma;M;Female;2023-03-20;Reading
14554;Isaac;NULL;Mitchell;Isaac Mitchell;M;Male;2023-04-07;Stoke-on-Trent
14555;Jodi;D;Kumar;Jodi Kumar;S;Female;2022-03-28;Croix
14556;Rafael;NULL;He;Rafael He;M;Male;2023-09-26;Drancy
14557;Mathew;L;Sanz;Mathew Sanz;M;Male;2023-01-29;Hobart
14558;Marcel;NULL;Truempy;Marcel Truempy;M;Female;2021-01-25;Yakima
14559;Ashley;NULL;Washington;Ashley Washington;M;Female;2021-01-16;Long Beach
14560;Kelvin;NULL;Huang;Kelvin Huang;M;Male;2021-01-05;Bellflower
14561;Eduardo;NULL;Miller;Eduardo Miller;M;Male;2023-02-01;Shawnee
14562;Bryce;B;Stewart;Bryce Stewart;M;Male;2023-05-19;Concord
14563;Fernando;NULL;Carter;Fernando Carter;M;Male;2023-07-24;Olympia
14564;Chloe;L;Bailey;Chloe Bailey;M;Female;2023-12-19;San Diego
14565;Natalie;L;Hernandez;Natalie Hernandez;S;Female;2021-02-03;National City
14566;Kaylee;R;Mitchell;Kaylee Mitchell;M;Female;2023-04-17;Haney
14567;Seth;NULL;Thomas;Seth Thomas;M;Male;2023-01-28;Shawnee
14568;Priscilla;C;Kumar;Priscilla Kumar;S;Female;2023-04-07;Beaverton
14569;Kristopher;NULL;Rodriguez;Kristopher Rodriguez;M;Male;2023-10-22;Bellingham
14570;Hannah;NULL;Henderson;Hannah Henderson;M;Female;2023-05-05;Yakima
14571;Rachel;M;Richardson;Rachel Richardson;M;Female;2023-08-21;Bellflower
14572;Melanie;NULL;Foster;Melanie Foster;M;Female;2021-02-16;Lincoln Acres
14573;Madison;M;Wood;Madison Wood;M;Female;2023-09-26;W. Linn
14574;Katherine;C;Powell;Katherine Powell;S;Female;2023-06-23;Sooke
14575;Rachel;C;Lee;Rachel Lee;M;Female;2024-01-23;Redmond
14576;Anna;NULL;Price;Anna Price;S;Female;2021-02-10;Renton
14577;Natalie;A;Rogers;Natalie Rogers;S;Female;2021-02-26;Corvallis
14578;Jonathan;NULL;Carter;Jonathan Carter;M;Male;2023-06-28;Cliffside
14579;Luis;NULL;Henderson;Luis Henderson;S;Male;2023-03-03;Lake Oswego
14580;Kyle;NULL;Diaz;Kyle Diaz;S;Male;2021-03-16;Novato
14581;Kevin;M;Adams;Kevin Adams;S;Male;2021-03-06;Portland
14582;Marcus;NULL;Reed;Marcus Reed;M;Male;2023-02-10;Victoria
14583;Sydney;NULL;Morris;Sydney Morris;M;Female;2024-01-03;Lake Oswego
14584;Gabrielle;NULL;Mitchell;Gabrielle Mitchell;S;Female;2021-03-07;West Covina
14585;Kimberly;NULL;Torres;Kimberly Torres;M;Female;2021-03-26;Woodland Hills
14586;Todd;NULL;Rowe;Todd Rowe;S;Female;2023-11-19;Newton
14587;Jade;J;Peterson;Jade Peterson;S;Female;2023-05-27;Lebanon
14588;Alexander;E;Taylor;Alexander Taylor;S;Male;2023-09-20;Renton
14589;Mackenzie;R;Cook;Mackenzie Cook;S;Female;2021-03-29;Redwood City
14590;Marissa;E;Butler;Marissa Butler;S;Female;2021-03-19;Concord
14591;Charles;E;Harris;Charles Harris;S;Male;2021-04-07;Lemon Grove
14592;Jessica;NULL;Thompson;Jessica Thompson;M;Female;2023-06-02;Walla Walla
14593;Jack;M;Washington;Jack Washington;M;Male;2023-06-17;West Covina
14594;Lauren;T;Taylor;Lauren Taylor;M;Female;2023-04-28;West Covina
14595;Andrea;NULL;Ward;Andrea Ward;M;Female;2023-10-30;Glendale
14596;Amber;W;Hill;Amber Hill;M;Female;2021-04-12;Grossmont
14597;Sean;L;Reed;Sean Reed;M;Male;2023-06-28;Langford
14598;Miranda;NULL;Ross;Miranda Ross;M;Female;2023-06-03;Vancouver
14599;Charles;A;Wilson;Charles Wilson;M;Male;2021-04-22;Lebanon
14600;Ariana;V;Ramirez;Ariana Ramirez;M;Female;2023-09-10;Port Orchard
14601;Nicolas;A;Rai;Nicolas Rai;M;Male;2021-04-29;Concord
14602;Kaylee;W;Kelly;Kaylee Kelly;M;Female;2021-04-06;West Covina
14603;Sara;NULL;Ward;Sara Ward;S;Female;2021-04-07;Redwood City
14604;Nicholas;D;Rodriguez;Nicholas Rodriguez;M;Male;2023-02-04;Victoria
14605;Allison;NULL;Brooks;Allison Brooks;S;Female;2023-06-27;Royal Oak
14606;Amanda;P;Cooper;Amanda Cooper;S;Female;2023-06-19;Victoria
14607;Isaiah;NULL;Nelson;Isaiah Nelson;M;Male;2023-11-10;Lake Oswego
14608;Warren;A;Gao;Warren Gao;M;Male;2023-04-21;Bremerton
14609;Julia;NULL;Phillips;Julia Phillips;S;Female;2023-06-19;National City
14610;Lauren;S;Jenkins;Lauren Jenkins;S;Female;2021-04-05;Everett
14611;Zoe;R;James;Zoe James;S;Female;2023-09-04;Vancouver
14612;Ernest;M;Zhang;Ernest Zhang;M;Male;2023-12-04;Beverly Hills
14613;Glenn;NULL;Huang;Glenn Huang;M;Male;2021-04-28;Bremerton
14614;Dylan;J;Bryant;Dylan Bryant;S;Male;2021-05-28;Colma
14615;Audrey;E;Dominguez;Audrey Dominguez;S;Female;2023-10-30;Concord
14616;Emma;J;Sandberg;Emma Sandberg;S;Female;2021-05-26;Concord
14617;Aaron;NULL;Flores;Aaron Flores;S;Male;2021-05-12;Edmonds
14618;Gabrielle;D;Baker;Gabrielle Baker;M;Female;2023-09-30;Issaquah
14619;Nathaniel;L;Sanders;Nathaniel Sanders;M;Male;2023-10-22;Issaquah
14620;Kayla;B;Patterson;Kayla Patterson;M;Female;2023-08-01;Novato
14621;Chloe;D;Morris;Chloe Morris;S;Female;2023-12-20;Milwaukie
14622;Brandon;L;Patterson;Brandon Patterson;M;Male;2023-05-13;Coronado
14623;Benjamin;H;Li;Benjamin Li;M;Male;2023-03-06;San Diego
14624;Anna;R;Thomas;Anna Thomas;M;Female;2023-10-28;Issaquah
14625;Benjamin;I;Simmons;Benjamin Simmons;M;Male;2023-10-29;Marysville
14626;Jesse;NULL;Gray;Jesse Gray;M;Male;2023-04-05;Langford
14627;Isaiah;D;Hill;Isaiah Hill;M;Male;2023-06-29;San Carlos
14628;Carlos;NULL;Brooks;Carlos Brooks;M;Male;2023-10-09;Lebanon
14629;Blake;NULL;Hernandez;Blake Hernandez;M;Male;2023-03-07;Burien
14630;Isaiah;NULL;James;Isaiah James;M;Male;2023-11-02;Imperial Beach
14631;Logan;K;Flores;Logan Flores;M;Male;2023-07-16;Victoria
14632;Austin;A;Wang;Austin Wang;M;Male;2023-03-01;Westminster
14633;Timothy;NULL;Morgan;Timothy Morgan;M;Male;2023-02-16;Langley
14634;Amber;NULL;Baker;Amber Baker;M;Female;2021-05-30;W. Linn
14635;Luke;M;Carter;Luke Carter;M;Male;2023-08-08;Woodburn
14636;Kelly;L;Powell;Kelly Powell;M;Female;2021-05-23;Lake Oswego
14637;Dustin;NULL;Nath;Dustin Nath;M;Male;2023-09-24;Ballard
14638;Blake;D;Scott;Blake Scott;S;Male;2023-12-18;Beaverton
14639;Jeremiah;L;Howard;Jeremiah Howard;M;Male;2021-05-15;Downey
14640;Mackenzie;A;Adams;Mackenzie Adams;S;Female;2023-07-27;Langford
14641;Timothy;C;Turner;Timothy Turner;M;Male;2023-04-08;Westminster
14642;Jeffery;C;Zeng;Jeffery Zeng;S;Male;2023-05-26;Beaverton
14643;Eric;M;Simmons;Eric Simmons;S;Male;2021-06-03;Everett
14644;Jennifer;R;Lee;Jennifer Lee;S;Female;2023-02-10;Lebanon
14645;Isaac;P;Kelly;Isaac Kelly;S;Male;2021-06-24;Grossmont
14646;Dylan;L;Garcia;Dylan Garcia;S;Male;2021-06-25;Mill Valley
14647;Sean;A;Howard;Sean Howard;M;Male;2021-06-20;Novato
14648;Eric;M;Evans;Eric Evans;S;Male;2021-06-15;National City
14649;Grace;NULL;Cox;Grace Cox;M;Female;2021-06-20;Torrance
14650;Adam;NULL;Perry;Adam Perry;M;Male;2021-06-27;Walla Walla
14651;Amber;NULL;Green;Amber Green;M;Female;2021-06-07;W. Linn
14652;Russell;S;Luo;Russell Luo;M;Male;2021-06-22;Beverly Hills
14653;Troy;H;Fernandez;Troy Fernandez;M;Male;2021-07-25;Concord
14654;Kyle;P;Collins;Kyle Collins;M;Male;2023-04-01;Marysville
14655;Kayla;E;Washington;Kayla Washington;M;Female;2023-02-21;Westminster
14656;Bryant;R;Fernandez;Bryant Fernandez;M;Male;2021-07-13;Bellingham
14657;John;W;Thomas;John Thomas;M;Male;2021-07-01;Puyallup
14658;Chloe;J;Green;Chloe Green;M;Female;2023-06-04;Victoria
14659;Zachary;E;Harris;Zachary Harris;M;Male;2023-05-27;Oakland
14660;Gabrielle;NULL;Howard;Gabrielle Howard;M;Female;2021-07-19;Portland
14661;Jade;D;Ward;Jade Ward;M;Female;2023-05-02;Newton
14662;Jack;NULL;Ross;Jack Ross;M;Male;2021-07-25;Downey
14663;Arturo;R;Hu;Arturo Hu;M;Male;2023-11-16;Colma
14664;Kayla;L;Ross;Kayla Ross;S;Female;2021-07-30;San Carlos
14665;Jesse;J;King;Jesse King;M;Male;2023-06-22;Warrnambool
14666;Louis;NULL;Gao;Louis Gao;M;Male;2022-09-10;North Ryde
14667;Olivia;L;Alexander;Olivia Alexander;M;Female;2022-09-24;Melbourne
14668;Joe;NULL;Martin;Joe Martin;M;Male;2022-09-04;Sydney
14669;Erika;L;Blanco;Erika Blanco;M;Female;2023-09-06;Malabar
14670;Leslie;NULL;Gill;Leslie Gill;S;Female;2022-09-08;Lane Cove
14671;Cristina;M;Lal;Cristina Lal;M;Female;2022-09-25;Lavender Bay
14672;Omar;F;Nath;Omar Nath;S;Male;2022-09-26;Caloundra
14673;Willie;NULL;Rai;Willie Rai;M;Male;2022-09-09;East Brisbane
14674;Alexis;D;Williams;Alexis Williams;M;Female;2023-08-30;Sunbury
14675;Brandi;M;Gomez;Brandi Gomez;M;Female;2023-06-07;Hervey Bay
14676;Micah;C;Wang;Micah Wang;S;Male;2022-09-14;Goulburn
14677;Ross;NULL;Hernandez;Ross Hernandez;S;Male;2023-05-11;Port Macquarie
14678;Shannon;M;Zheng;Shannon Zheng;M;Female;2023-02-19;North Ryde
14679;Natasha;NULL;Suarez;Natasha Suarez;S;Female;2023-12-25;Seaford
14680;Marvin;NULL;Munoz;Marvin Munoz;S;Male;2023-11-28;Brisbane
14681;Veronica;NULL;Chandra;Veronica Chandra;S;Female;2022-08-29;Hawthorne
14682;Gail;C;Alexander;Gail Alexander;S;Female;2023-05-17;Melton
14683;Molly;NULL;Sai;Molly Sai;M;Female;2023-03-01;Cloverdale
14684;James;NULL;Zhang;James Zhang;M;Male;2023-10-16;Geelong
14685;Lawrence;NULL;Ortega;Lawrence Ortega;S;Male;2023-08-01;Hawthorne
14686;Casey;A;Raje;Casey Raje;M;Female;2023-04-13;St. Leonards
14687;Olivia;T;Price;Olivia Price;S;Female;2023-09-08;Paris
14688;Tabitha;NULL;Carlson;Tabitha Carlson;S;Female;2023-02-23;Hamburg
14689;Lloyd;M.;Saunders;Lloyd Saunders;S;Female;2023-12-29;Chatou
14690;Drew;D;Rai;Drew Rai;S;Male;2023-12-20;Erlangen
14691;Derrick;NULL;Torres;Derrick Torres;M;Male;2023-09-02;Dunkerque
14692;Nichole;M;Sharma;Nichole Sharma;S;Female;2023-11-11;High Wycombe
14693;Robert;C;Parker;Robert Parker;S;Male;2023-10-06;Versailles
14694;Haley;NULL;Parker;Haley Parker;S;Female;2023-03-07;Warrington
14695;Russell;NULL;Andersen;Russell Andersen;S;Male;2023-11-03;Braunschweig
14696;Shawn;J;Anand;Shawn Anand;S;Male;2023-04-12;Grevenbroich
14697;Nelson;NULL;Jimenez;Nelson Jimenez;S;Male;2021-05-29;London
14698;Diane;NULL;Navarro;Diane Navarro;M;Female;2023-12-12;Frankfurt am Main
14699;Gerald;R;Munoz;Gerald Munoz;M;Male;2023-07-06;München
14700;Edward;NULL;Edwards;Edward Edwards;M;Male;2021-05-27;Gateshead
14701;Maurizio;J;Macagno;Maurizio Macagno;S;Male;2022-03-14;Colomiers
14702;Curtis;T;Zimmerman;Curtis Zimmerman;M;Male;2021-05-07;Bury
14703;Clifford;NULL;Srini;Clifford Srini;S;Male;2023-02-17;Berlin
14704;Kara;B;Andersen;Kara Andersen;S;Female;2023-02-04;Roncq
14705;Riley;NULL;Wood;Riley Wood;S;Female;2021-05-12;Kirkby
14706;Kate;NULL;Jai;Kate Jai;S;Female;2023-09-06;London
14707;Tonya;J;Raje;Tonya Raje;S;Female;2023-02-12;Berlin
14708;Evelyn;E;Kapoor;Evelyn Kapoor;S;Female;2022-04-18;Paris
14709;Ian;K;Martin;Ian Martin;S;Male;2021-09-14;Saarlouis
14710;Lisa;C;Ma;Lisa Ma;S;Female;2023-10-10;Hamburg
14711;Deborah;NULL;Xu;Deborah Xu;S;Female;2023-03-27;Paderborn
14712;Eugene;NULL;Liu;Eugene Liu;S;Male;2021-05-20;London
14713;Jon;W;Ye;Jon Ye;S;Male;2021-09-11;Offenbach
14714;Meghan;J;Diaz;Meghan Diaz;S;Female;2022-04-22;Orleans
14715;Erik;E;Munoz;Erik Munoz;M;Male;2023-10-03;Mühlheim
14716;Shannon;W;Zhou;Shannon Zhou;S;Female;2022-04-09;Metz
14717;Abigail;D;Rivera;Abigail Rivera;S;Female;2023-03-13;Villeneuve-d'Ascq
14718;Gregory;NULL;Raji;Gregory Raji;S;Male;2023-03-06;Bottrop
14719;Ronnie;NULL;He;Ronnie He;M;Male;2022-04-07;Saint Ouen
14720;Naomi;B;Dominguez;Naomi Dominguez;S;Female;2021-05-14;Birmingham
14721;Daniel;J;Jones;Daniel Jones;S;Male;2023-12-12;Puyallup
14722;Sharon;L;Carson;Sharon Carson;S;Female;2021-07-31;Bremerton
14723;Andrew;NULL;Smith;Andrew Smith;S;Male;2023-03-20;N. Vancouver
14724;Dylan;L;Robinson;Dylan Robinson;M;Male;2023-05-20;Cliffside
14725;Evan;G;Morgan;Evan Morgan;M;Male;2023-03-18;Victoria
14726;Zachary;F;Yang;Zachary Yang;S;Male;2021-07-25;Marysville
14727;Anna;S;Bryant;Anna Bryant;S;Female;2021-07-08;Milwaukie
14728;Elizabeth;NULL;Henderson;Elizabeth Henderson;S;Female;2021-07-24;Puyallup
14729;Gloria;T;Rubio;Gloria Rubio;S;Female;2023-07-13;Bellflower
14730;Jerry;M;Ferrier;Jerry Ferrier;M;Male;2021-08-26;Bellflower
14731;Seth;A;Brown;Seth Brown;M;Male;2021-08-25;Burlingame
14732;Trinity;NULL;Cook;Trinity Cook;M;Female;2021-08-04;Olympia
14733;Clarence;A;Raji;Clarence Raji;M;Male;2021-08-01;Berkeley
14734;Kevin;L;Edwards;Kevin Edwards;M;Male;2021-08-06;Corvallis
14735;Maria;NULL;Rogers;Maria Rogers;M;Female;2021-08-06;Oregon City
14736;Jack;E;Roberts;Jack Roberts;M;Male;2023-03-01;Beaverton
14737;Dominic;M;Srini;Dominic Srini;S;Male;2021-08-24;Bellingham
14738;Ethan;NULL;Garcia;Ethan Garcia;M;Male;2021-09-11;Grossmont
14739;Charles;J;Gonzalez;Charles Gonzalez;M;Male;2021-09-23;La Jolla
14740;Jenna;M;Scott;Jenna Scott;M;Female;2021-08-31;Lakewood
14741;Emma;R;Cooper;Emma Cooper;M;Female;2021-09-14;West Covina
14742;Andrea;NULL;Howard;Andrea Howard;M;Female;2023-08-17;Lincoln Acres
14743;Nathan;l;Turner;Nathan Turner;M;Male;2023-07-06;Sedro Woolley
14744;Elijah;L;Yang;Elijah Yang;M;Male;2021-08-31;Burien
14745;Luke;E;Hall;Luke Hall;M;Male;2023-07-28;Cliffside
14746;Courtney;T;Nelson;Courtney Nelson;M;Female;2021-09-06;Torrance
14747;Aidan;NULL;Wood;Aidan Wood;M;Male;2021-09-15;La Jolla
14748;Don;A;Roessler;Don Roessler;M;Male;2023-07-31;Imperial Beach
14749;Jose;C;Jenkins;Jose Jenkins;M;Male;2023-03-16;Burbank
14750;Mary;S;Green;Mary Green;M;Female;2021-09-15;Novato
14751;Gabrielle;NULL;Price;Gabrielle Price;M;Female;2023-06-30;Yakima
14752;Seth;NULL;Turner;Seth Turner;M;Male;2021-10-28;Beverly Hills
14753;Austin;C;Foster;Austin Foster;M;Male;2021-10-01;Corvallis
14754;Grant;NULL;Pal;Grant Pal;M;Male;2021-10-05;Bellingham
14755;Robert;NULL;Davis;Robert Davis;M;Male;2021-10-23;Burlingame
14756;Charles;NULL;Reed;Charles Reed;M;Male;2021-10-26;La Jolla
14757;Elizabeth;B;Garcia;Elizabeth Garcia;M;Female;2021-10-18;San Gabriel
14758;Victoria;NULL;Long;Victoria Long;S;Female;2023-05-04;Glendale
14759;Madison;C;Davis;Madison Davis;S;Female;2024-01-11;Santa Cruz
14760;Zachary;L;Lewis;Zachary Lewis;M;Male;2023-06-05;Vancouver
14761;Morgan;L;Kelly;Morgan Kelly;S;Female;2023-02-03;San Gabriel
14762;Adriana;K;Perez;Adriana Perez;S;Female;2023-06-27;Beverly Hills
14763;George;J;Arun;George Arun;S;Male;2023-08-19;Beaverton
14764;Xavier;NULL;Scott;Xavier Scott;S;Male;2023-12-07;Newport Beach
14765;Kevin;NULL;Nelson;Kevin Nelson;M;Male;2023-08-26;Westminster
14766;Curtis;M;Xu;Curtis Xu;S;Male;2023-11-25;Saint-Denis
14767;Stacy;A;Blanco;Stacy Blanco;S;Female;2023-09-29;Hannover
14768;Ian;NULL;Kelly;Ian Kelly;M;Male;2023-06-01;Saarlouis
14769;Jessica;NULL;Powell;Jessica Powell;M;Female;2021-09-04;Paderborn
14770;Melvin;D;Andersen;Melvin Andersen;M;Male;2021-06-28;Berks
14771;Heidi;NULL;Vance;Heidi Vance;M;Female;2021-06-18;London
14772;Stacy;A;Torres;Stacy Torres;M;Female;2021-09-17;Frankfurt
14773;Noah;NULL;Ross;Noah Ross;M;Male;2022-04-02;Villeneuve-d'Ascq
14774;Max;NULL;Ferrier;Max Ferrier;S;Male;2021-09-01;Bonn
14775;Bonnie;NULL;Xie;Bonnie Xie;M;Female;2021-09-05;Hamburg
14776;Ronald;D;Arthur;Ronald Arthur;M;Male;2021-06-22;London
14777;Kayla;A;Jenkins;Kayla Jenkins;M;Female;2021-06-02;Runcorn
14778;Renee;NULL;Jimenez;Renee Jimenez;S;Female;2021-06-13;Lancaster
14779;Henry;A;Fernandez;Henry Fernandez;S;Male;2022-04-15;Pantin
14780;Tabitha;NULL;Alonso;Tabitha Alonso;S;Female;2023-10-27;Roncq
14781;Robert;D;Butler;Robert Butler;S;Male;2023-12-15;Solingen
14782;Michael;R;Lewis;Michael Lewis;S;Male;2023-02-19;Paderborn
14783;Cristina;NULL;Shan;Cristina Shan;S;Female;2023-09-14;London
14784;Victor;K;Dominguez;Victor Dominguez;S;Male;2023-07-04;Oxford
14785;Gavin;NULL;Patterson;Gavin Patterson;S;Male;2024-01-04;Saint Germain en Laye
14786;Tristan;R;Jenkins;Tristan Jenkins;M;Male;2023-08-11;Erlangen
14787;Tabitha;NULL;Smith;Tabitha Smith;S;Female;2023-07-28;Birmingham
14788;Gerald;C;Rana;Gerald Rana;S;Male;2023-03-03;Paris
14789;Rosa;K;Zhang;Rosa Zhang;S;Female;2021-09-20;Münster
14790;Terry;H;Tang;Terry Tang;M;Male;2022-04-18;Les Ulis
14791;Ashlee;NULL;Deng;Ashlee Deng;M;Female;2022-04-28;Paris
14792;Jerome;L;Rubio;Jerome Rubio;M;Male;2021-06-30;Cambridge
14793;Clayton;NULL;Nath;Clayton Nath;S;Male;2021-06-08;London
14794;Gilbert;NULL;Becker;Gilbert Becker;M;Male;2021-06-21;Oxford
14795;Crystal;J;Gao;Crystal Gao;M;Female;2021-09-02;Duesseldorf
14796;Michael;J;Miller;Michael Miller;S;Male;2022-04-24;Paris
14797;Steve;J;Gao;Steve Gao;S;Male;2021-09-23;Mühlheim
14798;Colleen;L;Nara;Colleen Nara;S;Female;2022-04-10;Croix
14799;Katie;R;Xu;Katie Xu;S;Female;2023-02-18;Milton Keynes
14800;Abby;NULL;Arthur;Abby Arthur;M;Female;2021-09-03;Solingen
14801;Riley;R;Simmons;Riley Simmons;M;Female;2021-09-29;Frankfurt
14802;Audrey;NULL;Moreno;Audrey Moreno;S;Female;2022-04-28;Les Ulis
14803;Stacy;D;Martin;Stacy Martin;S;Female;2021-10-15;Hamburg
14804;Martha;M;Zhou;Martha Zhou;S;Female;2023-04-29;Gloucestershire
14805;Kari;NULL;Garcia;Kari Garcia;S;Female;2023-06-22;Offenbach
14806;Damien;NULL;Jai;Damien Jai;S;Male;2023-04-22;London
14807;Brenda;M;Martinez;Brenda Martinez;S;Female;2023-09-22;Les Ulis
14808;Cynthia;L;Prasad;Cynthia Prasad;S;Female;2023-06-09;London
14809;Max;A;Suarez;Max Suarez;S;Male;2023-03-02;Gloucestershire
14810;Russell;E;Anand;Russell Anand;M;Male;2023-06-04;Paris
14811;Molly;NULL;Sanchez;Molly Sanchez;M;Female;2023-03-17;Leipzig
14812;Hunter;C;Henderson;Hunter Henderson;M;Male;2023-05-29;Gateshead
14813;Madison;NULL;Hayes;Madison Hayes;S;Female;2022-05-23;Lille
14814;Christine;J;Jai;Christine Jai;S;Female;2023-02-10;Cambridge
14815;Isabella;R;Gonzales;Isabella Gonzales;M;Female;2023-11-14;Cheltenham
14816;Katherine;NULL;Lewis;Katherine Lewis;M;Female;2023-12-09;Kirkby
14817;Anna;NULL;Washington;Anna Washington;M;Female;2023-08-26;Leeds
14818;Diane;F;Ruiz;Diane Ruiz;S;Female;2022-05-08;Colombes
14819;Dana;M;Ruiz;Dana Ruiz;M;Female;2021-10-08;Dresden
14820;Drew;NULL;Bhat;Drew Bhat;M;Male;2023-02-14;London
14821;Maurice;NULL;Raje;Maurice Raje;M;Male;2023-03-16;Stoke-on-Trent
